session_id_hash,purchase,symbolic_trace,Intent_type,truncated_sequence,truncated_timestamp,Intent1,Intent2,Intent3,Intent4,Intent5,Intent6,y_prob,y_pred,SHAP_1,SHAP_2,SHAP_3,SHAP_4,SHAP_5,SHAP_6,SHAP_7,SHAP_8,SHAP_9,SHAP_10,SHAP_11,SHAP_12,SHAP_13,SHAP_14,SHAP_15,SHAP_16,SHAP_17,SHAP_18,SHAP_19,SHAP_20
cd3a0ebce7f98d955323b0599adeb3ae19e1c9addd73214509b1154452e08b04,0,"['browse_short', 'detail', 'browse', 'detail', 'detail', 'browse_short', 'detail_deep', 'browse_short', 'detail', 'browse_short', 'browse', 'detail']",Hesitant Buyer,"[1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2]","[7510078, 7510078, 7530250, 7530250, 7558588, 7558588, 7769489, 7769489, 7774617, 7774617, 7802391, 7802391]",1,0,0,0,0,0,9.08431e-05,0,-0.0014938463373922193,-0.000372526374679484,-0.000972765426407324,-0.001104864096620682,-0.003098246547030305,-0.00359022156568244,-0.0016188528926310644,-0.004486433958618365,-0.002747611520580903,-0.004831130043154794,-0.002646779566704633,-0.00412733383023806,-0.011312863595596046,-0.007545238996482721,-0.014603413870149776,-0.0048756464503261045,-0.03309151641224616,-0.0010994309873270443,-0.00043422002362755605,-0.11584921495004437
cc76a84e82b626364db75a12eda67468eb36bb4eb71ef9eccbc90ac58c0b2077,0,"['browse_short', 'detail', 'detail_deep', 'browse_short']",Unclassified,"[1, 2, 2, 1]","[563759, 563759, 793906, 793906]",0,0,0,0,0,0,0.031322896,0,-0.0012248061758934152,-0.001436468504495373,-0.0011211425099221135,-0.001458584801257529,-0.0036662541193436446,-0.00899634778252827,-0.0023618378523375823,-0.00966653659137895,-0.003551673143516985,-0.014717991783184817,-0.002632662372404107,-0.010391058863190968,-0.025598150544143817,-0.01623281283880412,-0.03131444834840295,-0.008346258949186447,-0.05735112663805617,-0.000216845563500103,0.010680098364191508,0.0009348011333289236
cd4f74acd21e5ec5d71902372525c836e2932ad4be3eaf884db8f38f63b6f0de,0,"['browse_short', 'browse', 'detail', 'browse_short', 'browse_long', 'detail', 'browse_short', 'browse_long', 'browse', 'detail', 'browse_short', 'browse_short', 'browse', 'browse', 'browse_long', 'browse_long', 'browse_long', 'detail', 'browse_long', 'detail', 'detail_deep', 'browse_short', 'browse', 'detail']",Exploratory Buyer,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2]","[4122364, 4151540, 4203261, 4203261, 4247205, 4258121, 4258121, 4289821, 4309272, 4326191, 4326191, 4327935, 4345735, 4354161, 4394825, 4437659, 4541585, 4541585, 4591059, 4591059, 4689868, 4689868, 4711271, 4711271]",1,1,0,0,0,0,0.04185472,0,-0.006414679913371703,-0.007388830581233678,-0.00701940767469447,0.004253973375477166,-0.019845797346712667,-0.002441043139366835,0.005440731697914695,-0.0207814908614273,0.0011740236454928262,-0.006483300062942971,-0.013691043547963392,-0.003343621268977587,-0.017600806123133833,-0.028154932995400176,-0.0230309886738299,-0.002779537764466414,-0.0483523306725571,-0.005575045753897333,0.018474857673512212,0.0054209900011755975
cd28f5f8d4842d5602784ea31ebd03ec1a8c1cae523b5ac888079937a015740b,0,"['detail', 'browse_short']",Unclassified,"[2, 1]","[4989021, 4989021]",0,0,0,0,0,0,0.0003888748,0,-0.008639322421671146,0.0020390852915897983,0.0020612018565467835,-0.007581630019243071,0.002665385051711081,-0.0010858908298572092,0.0028839417991396977,-0.00863167868849208,0.0012626108107209194,-0.0013389026298227717,-0.0067755927302763025,-3.345305571505119e-05,-0.003817970237478218,-0.00275928828893484,-0.01077900542195797,-0.0008550493378212793,-0.024588216111754563,-0.0022836554993227744,0.00398772376137155,-0.15533441904327142
cca22db5bb2514034137d2438accffcc428fe4dcd00c5845f90550ecb7ceddb2,0,"['browse_short', 'browse', 'detail', 'browse', 'browse', 'browse']",Hesitant Buyer,"[1, 1, 2, 1, 1, 1]","[5102285, 5111379, 5111379, 5116590, 5132264, 5145240]",1,0,0,0,0,0,0.00024628197,0,-0.002679615652747693,-0.0008971667243076811,-0.0017916177911320112,-0.0022171634921687665,-0.0009911827885904709,-0.006221874354887404,-0.00013410045410637228,-0.004319316527253252,-0.002129662370077009,-0.005823857463495489,-0.003124638573714646,-0.003951990206669506,-0.009355461129398468,-0.005266975649610682,-0.025301073604141498,-0.001894735110551362,-0.0330611796499276,-0.0019287144979352885,-0.10629306476163947,-0.0023633277488049023
cd0245b23d8c7d83301ec7ab91cde382cc01296a34ef826dc6088c0d2979986c,0,"['browse_short', 'detail']",Hesitant Buyer,"[1, 2]","[3179906, 3179906]",1,0,0,0,0,0,0.00025878596,0,-0.00011463441537974541,-0.000914318310127175,-0.0017156941104379553,-0.0019439068647686044,-0.0024602580959071927,-0.004018691238573712,-0.001662310168552116,-0.005180444941203556,-0.0021288135224828363,-0.005512443991480418,-0.003683455358644398,-0.0031458773838949124,-0.013861636122531613,-0.004854169228547104,-0.012849433974048835,-0.007752651426714389,-0.03471294260717211,-0.002058968489470015,-0.1101658847457414,-0.0009976796624141557
ccdeb3d365ab708971d9f7da1a8d1be2df821b821bcd3988f15058172bff1478,0,"['detail', 'browse_short']",Unclassified,"[2, 1]","[8765921, 8765921]",0,0,0,0,0,0,0.9380646,1,-0.003736396096816559,-0.0034120550271472955,-0.006602126896492938,-0.004700494986573181,-0.021380433255089884,0.003222397426334294,0.5530000481919403,0.0036358040138930064,0.0037659668770568997,0.002646005117330792,0.0036601535367026365,0.002216386096367075,-0.0023810668226087652,0.0003139760539579474,-0.00494480644206306,-0.017996395790566277,-0.021610419443956443,0.0016028632869074585,0.15185111110190216,0.07892105761842987
cd46acb2d72c76b3c651b76eb1b2570eac3ef6371b3b996e4087242fd44b1b9b,0,"['browse_short', 'browse', 'detail', 'browse_short', 'browse_short', 'browse', 'browse_long', 'browse_short', 'browse_long', 'browse_short', 'browse_short', 'browse_short', 'browse_long', 'browse_short', 'browse_short', 'browse']",Unclassified,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[419637, 426172, 437354, 437354, 442224, 460881, 957919, 961429, 1320773, 1322128, 1322977, 1323646, 1723509, 1727254, 1730936, 1742249]",0,0,0,0,0,0,0.84887135,1,-0.0015758232951823888,-0.0003988143960183665,-0.001763715109840013,-0.002786900820277278,-0.00017889937334379254,-0.006261411051970467,0.0009098303506471034,-0.004246957804228562,-0.003071421444607643,-0.006180346312294203,-0.004253768181576246,-0.006134851107663057,-0.007217689002542708,-0.009109645725669288,-0.009611657543982799,-0.004773437682476166,-0.05000239721551831,0.01955388226590306,0.6519640970537602,0.07401827605636753
cd6abffd8cb1eee34ea603f8da66d26c58f1a2e33b9411b4deae1f73334fa28d,1,"['detail', 'browse_short', 'browse', 'detail', 'browse_long', 'detail', 'browse', 'detail', 'browse_short', 'browse', 'browse', 'detail', 'browse_long', 'detail', 'browse_short', 'browse', 'detail', 'browse_short', 'add', 'browse_short', 'browse', 'browse', 'browse_short', 'purchase', 'browse_short', 'browse_long', 'detail', 'browse_long', 'detail', 'browse']",Exploratory Buyer,"[2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 3, 1, 1, 1, 1]","[799235, 799235, 817708, 817708, 848145, 848145, 853713, 903644, 903644, 918903, 933141, 933141, 967114, 980800, 980800, 998713, 1008795, 1008795, 1021839, 1025403, 1049296, 1055249, 1058852]",0,1,0,0,0,0,0.044101376,0,-0.003821340978950809,-0.0008723460815235751,-0.0011936982867458321,-0.0048595982440383535,-4.318432694465935e-05,-0.008975517811874553,-0.0016737370149712643,-0.0108434672015331,-0.007034050054717225,-0.012489972948515058,-0.00398381999772937,-0.0071872544674837025,-0.025728506259723272,-0.017174350556506394,-0.030192326837125926,-0.002999297330904177,-0.04994314852624484,-0.0012541517702629801,0.012879059693586895,0.0014990844863253486
cd153ee4d8073c936eff4ac3e03105754dc4cfd5570852d27bfa4f0fbd09cd0f,0,"['browse_short', 'detail']",Hesitant Buyer,"[1, 2]","[1084845, 1084845]",1,0,0,0,0,0,0.025965486,0,-0.0006607114687479532,0.00011120581243327929,-0.0017777346209065035,-0.004472353986748203,-0.0007241206854147684,-0.007800126900013612,-0.0028965563861068702,-0.006407646503982205,-0.0015772198932305994,-0.0122142230636958,-0.0038226479661837716,-0.011587858983912154,-0.02646708240527611,-0.017143698662118068,-0.03294610364963773,-0.010375081631354987,-0.05799731941588715,-0.004852587380294911,0.009006440597064886,0.0005779215897685697
cd6afa0c6d34d3d07d69d37e8ca338564a52ea04ba6721ae218a565d27adc482,0,"['browse_short', 'detail_deep', 'browse_short', 'browse', 'detail', 'browse', 'browse', 'detail', 'browse_short', 'browse_long', 'detail', 'detail', 'browse_short', 'browse_long', 'detail', 'browse_long', 'detail_deep', 'browse_short', 'detail', 'browse_short']",Exploratory Buyer,"[1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1]","[9221255, 9321061, 9321061, 9340252, 9340252, 9359971, 9368725, 9400695, 9400695, 9447022, 9447022, 9469112, 9469112, 9507443, 9507443, 9539549, 9644011, 9644011, 9694911, 9694911]",0,1,0,0,0,0,0.99104303,1,0.0029792608021428587,0.10927097114929286,0.004518802610027708,0.0014071203961248137,-0.02730847941991973,0.08173333530411887,0.010468053251233872,0.02802886468455655,0.0013303084328163052,0.03023207399994134,0.06853155080841135,0.060436901095772565,0.0023571833310203788,0.10394429711431559,0.00017743561654241097,0.07339533163390116,0.09393413909108554,0.10461013231831205,-0.032833299652335585,0.05383604801250233
cc6874c9746c81be8a04011ad6a1fd6afa31eb750922b4eb330f329bb4b43bfd,0,"['detail', 'browse_short']",Unclassified,"[2, 1]","[481423, 481423]",0,0,0,0,0,0,0.9775531,1,0.5048739048682033,0.00503529100975053,0.0052708819991858025,0.0044959757182338545,0.007014522159030696,0.001914804297239252,0.006695323706975016,0.004090551429714344,0.0027101164699706672,0.003536239869627028,0.004033095213614303,0.0019075656052336884,-0.0008009097013594683,-0.0006510718514376445,-0.0028099401774428095,0.002546404404198857,-0.020384229887955987,0.0007912379890331114,0.14543805717691913,0.08185230831059322
cd21af64288211f850d4f0ad1418255630275ff508cd858f4811246b2ea3fcc7,0,"['browse_short', 'detail']",Hesitant Buyer,"[1, 2]","[5209821, 5209821]",1,0,0,0,0,0,0.00018463431,0,-1.0901161525299945e-05,-0.000271493228525891,-0.0024632221833174608,-0.000748347056335963,-0.0026585892231984574,-0.0046349358384153065,-0.00022238422733911068,-0.003729593720060317,-0.0042102568731055105,-0.0051269686134234405,-0.0041783091287516064,-0.0035322092014697195,-0.011155718653966076,-0.00536812443561454,-0.017663390866400737,-0.0036143361200917483,-0.028408912719960433,-0.005507467752942529,-0.11458609865046583,-0.001717106836329853
cc74ffd5870017a315ff3f618fd489b3f18442226f3f8cf0113f4af46bca1a39,0,"['browse_short', 'detail']",Hesitant Buyer,"[1, 2]","[5404547, 5404547]",1,0,0,0,0,0,0.00014647751,0,-0.0011409756604916779,-0.002492016125937273,-0.002056838535506055,-0.0031799234617362056,-0.002671257658400157,-0.0051481528223545564,-0.00124315164644031,-0.004860434912534402,0.000475640906946257,-0.007637999535011962,-0.0049195538309868446,-0.0003670840611327242,-0.005666648380705133,-0.012723306745382008,-0.011216342236039059,-0.00923189014123182,-0.03133183480878263,-0.0032287476006634566,0.00013883845529107805,-0.11134484427133884
ccedc22dbbf8f60aecfd0202bb51c7f8d91140eb7631d6c4d6a0a3765d9d2822,0,"['browse_short', 'browse_long', 'browse', 'detail', 'browse', 'detail']",Exploratory Buyer,"[1, 1, 1, 2, 1, 2]","[3551674, 3594887, 3620236, 3620236, 3634555, 3634555]",1,1,0,0,0,0,0.9926258,1,0.00514782654145772,-0.0038368752020657335,0.00209547577983964,0.0020398218017180607,0.0007964548928218115,-0.00016946456012493366,0.0012366690557883062,0.0009006457375441169,0.003266136124120751,0.00478092215853089,-0.016603739500236168,0.018047138024788488,0.06210579368713601,0.0020698381495155016,0.0721471184348896,0.10460032194266815,0.0587830203007646,0.09243032294120594,0.0970441334984783,0.2657512126170907
ccc70a2323bc3a6767346c276c368bcf01c24136d30ed6cb525a3499356a8285,0,"['browse_short', 'browse', 'browse_long']",Hesitant Buyer,"[1, 1, 1]","[8646519, 8675326, 8714514]",1,0,0,0,0,0,0.000104383515,0,-0.0009513383323701422,-0.0013451025571430358,-0.0011348616517382955,-0.001551582719160554,-0.002640780808784862,-0.004687890652827869,-0.002127468158732882,-0.006353765166562274,-0.003203540125068686,-0.006087428306124517,-0.0035931013906762583,-0.00408579435178884,-0.010641919834236735,-0.008871209727969167,-0.020820819270223483,-9.83521123665312e-05,-0.025675202080133203,-0.01357830685982663,-0.0011955306392367967,-0.10124462237016209
cd67bc97bccd553b1a059bf840e30d46009d2197d690ce6dc818a1550ee1a69c,0,"['browse_short', 'detail']",Hesitant Buyer,"[1, 2]","[231439, 231439]",1,0,0,0,0,0,0.00018463431,0,-5.633812367401997e-05,0.00029156892253619676,-0.0017583529097707157,-0.0020375372707652187,-0.0007261898468823337,-0.004271911934016924,-0.002564254521694238,-0.004852879530008069,-0.003915466554775169,-0.004751385902357773,-0.0041475121570404856,-0.005135665930344355,-0.011210228123585084,-0.00462896841022484,-0.01644023512923165,-0.004790395002376803,-0.029095739807394244,-0.00584861781691719,-0.1129491988684564,-0.0009190575716562919
cc595db226bfa983caf8a702965b865446d770ca9c1f07360d5b2ecce92e67e7,1,"['browse_short', 'detail', 'browse_long', 'detail', 'browse_short', 'browse', 'browse_short', 'detail', 'detail_deep', 'browse_short', 'browse', 'detail', 'browse', 'detail', 'detail_deep', 'browse_short', 'browse_long', 'browse_short', 'browse_long', 'detail', 'browse_short', 'detail', 'browse_short', 'browse_short', 'detail', 'browse_short', 'browse', 'browse', 'browse_long', 'browse_long', 'browse', 'browse_long', 'browse', 'browse', 'browse', 'browse', 'add', 'browse', 'browse', 'browse', 'browse_long', 'browse', 'browse_short', 'browse', 'browse_long', 'browse', 'browse', 'browse', 'browse', 'browse', 'browse', 'browse', 'browse', 'browse_long', 'browse_short', 'browse_long', 'browse', 'purchase', 'browse_short']",Engaged Buyer,"[1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[7413862, 7413862, 7464326, 7498127, 7498127, 7519582, 7521973, 7521973, 7660185, 7660185, 7686081, 7686081, 7704687, 7704687, 7802295, 7802295, 7920444, 7922894, 7985282, 8003994, 8003994, 8032375, 8032375, 8037353, 8037353, 8038710, 8057261, 8066265, 8137445, 8185363, 8197720, 8228469, 8248701, 8260384, 8277900, 8286335, 8477870, 8483077, 8498680, 8515243, 8567019, 8575919, 8577087, 8582541, 8760958, 8769687, 8777729, 8788163, 8799774, 8810934, 8833211, 8846161, 8865357, 8896437, 8901137, 9259727, 9268508]",0,0,1,0,0,1,0.581742,1,0.03938993463896622,0.03370369160760372,0.018240836633497865,0.021035108039774663,0.018638082342052564,0.006602804725907847,0.042292439551692936,0.021615960962647774,0.008948077009878647,0.022358379808580745,0.011017448745421154,0.0037760404080957725,0.009615224522103734,0.002313489677435428,0.017198358162407522,0.02144195225981094,-0.028458731041594854,0.012610713588049592,0.056585952712648574,0.02282322374421104
cd3cef23e4b557676e8b431742154045db1839f6b4fdd47ef7f2adc125ee6da3,1,"['browse_short', 'remove', 'browse_short', 'remove', 'browse_short', 'remove', 'browse_short', 'browse_short', 'detail', 'browse', 'remove', 'browse_short', 'browse', 'browse_long', 'purchase']",Uncertain Buyer,"[1, 4, 1, 4, 1, 4, 1, 1, 2, 1, 4, 1, 1, 1]","[7665354, 7669346, 7671413, 7674612, 7676493, 7683873, 7685851, 7690511, 7690511, 7706913, 7710842, 7712620, 7734675, 7895943]",0,0,0,0,1,0,0.044101376,0,-0.0011661774881213238,-0.0010832788776557808,-0.005331591871405785,-0.0011460358751962003,-0.002766433365565413,-0.009152995464573908,-0.0018160083748080067,-0.011351951305866047,-0.002158594228552219,-0.01177933628712708,-0.0029192468162212537,-0.009458274872467885,-0.024349567359671104,-0.018895051943093977,-0.03149676599392175,-0.0017829580009887025,-0.05057761616762341,-0.00018717110894916756,0.011772756034921865,-0.00024532514218965985
